rank,netrtg,adjt,luck,sos,sos_ooc,team,year
239,-5.57,67.8,+.048,-5.56,-5.50,Bowling Green,2024
346,-17.04,67.2,-.027,-3.73,+0.07,Albany,2023
221,-4.55,68.3,+.043,-2.53,-5.26,South Alabama,2024
128,+3.99,65.4,-.063,+3.87,+4.67,East Tennessee St.,2021
85,+9.45,66.8,+.061,+5.07,+2.42,Richmond,2022
200,-1.89,67.1,-.103,-3.52,+4.65,Detroit Mercy,2023
290,-11.43,71.5,-.010,-0.67,-0.24,Western Illinois,2021
164,+0.17,69.0,+.046,+1.30,-11.70,Wyoming,2021
33,+15.69,66.7,-.010,+7.33,-5.58,Texas A&M,2022
259,-8.15,69.3,+.054,-6.32,-0.38,Tennessee St.,2020
191,-1.50,68.0,-.103,+0.42,-5.48,Illinois St.,2022
237,-5.61,63.2,+.148,-5.80,+4.31,Morehead St.,2023
18,+19.35,64.9,+.051,+7.65,+1.77,Duke,2023
81,+10.47,69.2,+.031,+5.23,+1.20,Ohio,2021
335,-17.04,66.8,-.047,-8.13,-3.67,Milwaukee,2022
53,+14.37,68.0,-.037,+5.58,-1.43,Saint Louis,2021
363,-29.52,72.4,-.024,-8.20,+5.79,LIU,2023
139,+2.55,69.4,+.004,-1.59,+4.95,Toledo,2024
334,-15.50,67.1,+.036,-3.22,-2.04,Central Michigan,2023
206,-4.17,64.7,+.056,-2.82,+3.87,Northern Kentucky,2021
52,+14.84,68.5,+.023,+0.17,-1.67,Grand Canyon,2024
263,-8.06,64.1,-.044,-2.89,+3.56,Presbyterian,2022
135,+3.13,69.9,+.082,-3.56,-0.64,Southern Utah,2021
222,-5.37,66.7,-.006,-6.37,+3.94,Saint Peter's,2021
100,+6.51,70.3,-.107,-5.06,-7.14,Indiana St.,2023
25,+20.33,66.1,+.010,+16.61,+5.71,Purdue,2021
116,+6.06,70.7,+.115,+11.11,+9.57,Cincinnati,2021
170,-0.04,66.4,+.090,+3.96,-4.46,Boston College,2023
278,-9.16,69.0,+.022,+1.60,-6.18,UTSA,2023
30,+17.55,69.0,+.010,+9.39,-5.41,Nebraska,2024
92,+8.58,68.3,-.063,+0.59,-5.40,Massachusetts,2024
112,+5.68,64.7,+.072,-2.53,-3.31,UC Santa Barbara,2023
107,+6.03,66.9,+.040,-4.04,-4.95,Princeton,2022
324,-15.28,67.1,-.012,-5.56,+4.78,Mount St. Mary's,2019
138,+3.01,67.8,+.019,+11.91,-7.27,Miami FL,2021
127,+3.59,67.0,+.001,+7.52,+1.52,Louisville,2022
212,-2.90,70.5,+.036,-0.55,-1.06,Massachusetts,2023
147,+1.98,68.8,+.063,-1.48,+0.65,Yale,2022
85,+10.03,67.2,-.029,+14.31,+13.83,Notre Dame,2021
172,-0.15,67.5,-.013,-4.60,-3.40,UMBC,2021
32,+15.89,65.2,+.164,+7.74,+0.26,Providence,2022
33,+18.95,72.4,+.038,+15.52,+5.81,Oklahoma St.,2021
154,+1.05,67.6,+.069,+3.79,-7.17,Georgia,2023
105,+6.20,67.8,+.075,+7.96,+0.04,Florida St.,2022
35,+15.56,70.6,-.001,+4.30,-9.39,Wake Forest,2022
114,+5.56,66.7,+.029,+8.33,+2.26,Utah,2020
75,+11.68,62.9,+.037,+10.85,+2.91,Saint Mary's,2021
38,+17.48,67.4,+.027,+17.99,-5.69,Rutgers,2021
55,+12.35,68.9,+.083,+6.32,-1.48,USC,2020
162,+0.54,65.6,-.099,+6.30,-0.54,Wyoming,2023
51,+14.89,68.9,+.128,+6.83,+1.78,Utah St.,2024
357,-22.83,66.1,-.011,-3.83,-0.56,Siena,2024
124,+4.03,64.7,+.011,+0.21,+3.30,Cal St. Fullerton,2023
127,+4.39,65.9,+.025,+3.38,+6.31,Wofford,2021
337,-15.81,65.8,-.024,-4.65,-1.98,Elon,2023
57,+13.78,69.2,+.022,+16.46,+9.76,Stanford,2021
46,+15.34,68.6,-.037,+5.64,+8.20,Utah St.,2021
217,-3.37,68.9,+.025,-2.06,-5.90,George Washington,2023
198,-1.70,63.5,-.074,-6.45,-1.42,Drexel,2023
292,-10.36,67.8,-.008,-3.19,-5.17,Valparaiso,2023
312,-13.27,68.5,-.066,-5.49,+13.07,St. Francis PA,2021
101,+7.52,70.3,+.047,-1.68,-0.38,Charleston,2024
11,+23.58,66.7,-.012,+17.90,+3.47,Ohio St.,2021
221,-3.79,64.2,+.042,+6.00,-3.27,South Carolina,2023
202,-3.25,70.0,+.011,-4.41,-2.54,Northern Colorado,2024
295,-12.08,68.2,+.024,-4.29,-0.50,NJIT,2021
199,-1.74,69.6,+.089,+1.62,-6.54,Rice,2023
292,-10.00,61.6,+.043,-7.47,-1.22,Wagner,2024
88,+9.32,69.1,+.039,+3.85,-12.01,Missouri St.,2021
154,+1.08,65.9,-.019,-1.03,-1.80,Wofford,2020
83,+9.66,71.9,-.063,-3.04,-3.82,Marshall,2023
221,-5.28,69.6,+.046,+2.29,+19.69,Oakland,2021
14,+20.34,65.7,+.075,+9.58,+6.80,San Diego St.,2023
17,+21.81,65.1,-.099,+12.84,-4.88,Texas Tech,2021
26,+17.02,65.9,+.014,+11.74,-5.00,TCU,2022
311,-13.22,68.9,-.004,-3.67,+2.66,Eastern Illinois,2021
230,-4.78,69.2,-.066,+2.52,-0.13,Indiana St.,2022
263,-8.10,70.4,+.023,-6.34,+13.29,Nicholls St.,2023
224,-4.66,67.4,-.087,+0.57,+0.57,Pepperdine,2024
205,-2.41,68.6,-.022,+6.09,+2.83,Florida St.,2023
223,-3.83,67.6,-.018,-1.91,-2.08,Northern Iowa,2023
207,-2.46,66.7,-.030,-5.44,-3.68,Siena,2023
357,-22.83,66.1,-.011,-3.83,-0.56,Siena,2024
217,-3.86,69.7,-.000,-5.21,+3.05,Eastern Washington,2022
205,-4.14,66.5,+.014,-1.59,-4.32,Elon,2021
109,+5.78,66.9,+.079,+3.57,-0.27,Loyola Marymount,2023
201,-3.03,64.1,+.041,-3.95,+0.54,Saint Peter's,2024
355,-22.42,71.5,-.005,-3.11,+11.70,Houston Christian,2024
96,+8.17,68.6,-.059,+9.83,-2.64,Miami FL,2024
57,+13.78,69.2,+.022,+16.46,+9.76,Stanford,2021
230,-4.87,64.4,-.085,-3.57,-2.20,Mercer,2023
140,+2.81,66.6,+.089,+11.88,+0.60,TCU,2021
136,+2.73,72.8,-.086,+3.40,-3.43,Tulane,2024
145,+1.94,70.4,+.147,+5.78,+0.73,Santa Clara,2021
245,-6.45,65.1,-.084,-2.53,-2.26,Idaho St.,2023
82,+9.54,69.4,+.022,-1.21,-1.88,Akron,2020
126,+4.74,69.0,+.007,+6.63,+2.39,Duquesne,2021
113,+4.84,64.8,-.108,+1.81,-1.26,George Mason,2022
279,-9.70,69.9,-.023,+3.31,-0.66,Pepperdine,2022
116,+6.06,70.7,+.115,+11.11,+9.57,Cincinnati,2021
75,+11.46,66.0,-.077,+6.16,-4.05,Utah,2023
67,+11.80,65.9,+.032,-6.38,+4.47,McNeese St.,2024
79,+11.12,62.2,-.056,-0.17,-2.13,Dayton,2023
65,+12.05,67.4,-.055,+0.17,-2.51,San Francisco,2024
48,+15.04,69.6,+.035,+8.57,+5.66,VCU,2021
117,+4.98,65.8,-.044,-2.57,+2.96,UNC Greensboro,2023
186,-1.17,64.3,+.026,-5.96,+7.52,Radford,2020
156,+1.20,68.0,-.021,+6.42,-6.33,Georgia Tech,2022
54,+13.41,65.2,-.044,+12.75,+3.66,Oklahoma,2023
283,-11.09,70.6,+.078,-4.98,+2.87,North Carolina A&T,2021
66,+11.83,68.7,-.072,+9.02,-5.96,UCF,2024
15,+21.90,65.8,-.016,+13.44,+3.36,Baylor,2024
80,+10.51,66.6,-.066,+5.17,-4.12,Virginia Tech,2023
316,-13.60,69.2,+.025,-3.56,+0.31,Eastern Michigan,2022
183,-1.01,69.5,-.048,+5.94,+3.48,SMU,2023
50,+13.78,67.2,+.086,+9.11,-0.67,Creighton,2022
295,-10.54,63.1,+.004,-1.33,-0.06,Cal St. Bakersfield,2023
192,-1.38,69.5,+.043,+1.40,-4.01,Pacific,2023
82,+10.28,73.3,-.013,+7.18,-7.58,St. John's,2023
184,-2.27,70.6,+.001,-1.13,-10.43,Tulsa,2024
19,+18.82,68.5,-.068,+12.45,+2.18,West Virginia,2023
14,+22.96,72.6,-.001,+14.71,+9.46,Alabama,2024
297,-11.34,67.0,+.001,-2.89,+0.73,Northern Illinois,2022
114,+6.43,64.7,-.067,+15.58,+3.18,California,2021
130,+3.41,64.6,-.014,-3.79,-6.06,Hawaii,2023
127,+4.39,65.9,+.025,+3.38,+6.31,Wofford,2021
268,-8.54,66.7,-.045,-3.19,-2.19,Miami OH,2023
96,+7.29,69.2,+.027,+2.06,+3.65,Saint Louis,2023
87,+9.69,65.5,+.006,+8.46,+4.29,Dayton,2021
280,-9.85,65.9,-.047,+1.64,-4.07,Duquesne,2022
118,+4.93,67.3,+.002,+3.07,-5.77,Syracuse,2023
31,+19.11,71.3,-.068,+8.72,+1.45,Memphis,2021
34,+15.60,67.6,-.074,+11.80,+0.26,Oklahoma St.,2022
86,+9.36,66.9,+.095,+8.78,-1.54,Mississippi,2024
244,-5.82,73.1,-.079,-3.32,-3.25,Albany,2024
193,-1.47,69.0,-.050,+2.14,-0.34,Abilene Christian,2023
232,-5.01,65.6,+.090,+0.96,-3.22,San Diego,2022
87,+9.69,65.5,+.006,+8.46,+4.29,Dayton,2021
24,+20.35,70.6,-.007,+14.77,+1.13,LSU,2021
72,+11.76,62.7,-.018,+6.35,+6.16,North Texas,2021
140,+2.52,67.1,+.027,-2.08,-4.36,Chattanooga,2024
226,-6.09,74.2,+.050,-6.16,-3.73,Monmouth,2021
179,-1.86,63.8,+.021,+1.13,-4.00,Illinois St.,2024
42,+16.33,64.8,+.024,+7.91,-5.27,Washington St.,2024
104,+8.25,68.6,-.128,+12.70,-3.13,Vanderbilt,2021
120,+5.34,64.6,+.069,+14.50,-0.56,Butler,2021
120,+5.34,64.6,+.069,+14.50,-0.56,Butler,2021
226,-4.89,71.8,+.020,-0.38,-1.69,Louisiana,2020
7,+25.64,66.5,-.031,+10.98,-8.24,Texas Tech,2022
188,-2.31,69.3,+.039,+2.38,-11.86,Rice,2021
288,-10.62,65.4,-.007,+4.12,-2.71,San Jose St.,2022
105,+6.20,67.8,+.075,+7.96,+0.04,Florida St.,2022
67,+11.80,65.9,+.032,-6.38,+4.47,McNeese St.,2024
162,+0.54,65.6,-.099,+6.30,-0.54,Wyoming,2023
358,-20.51,65.7,+.004,-8.25,-2.09,Lamar,2023
60,+12.95,71.2,-.081,+9.48,+5.96,Washington,2024
163,+0.34,68.8,-.022,+7.13,+14.82,Northern Iowa,2021
319,-13.82,67.8,-.001,-9.51,-6.18,Longwood,2020
183,-1.23,62.4,+.072,-5.94,-7.87,Texas St.,2021
195,-1.76,64.0,+.050,+7.00,+0.30,Pittsburgh,2022
192,-1.59,67.0,+.082,-2.84,-4.27,Troy,2022
162,-0.10,67.7,+.000,+1.87,+7.07,Utah Valley,2024
46,+14.69,67.4,-.020,+11.32,+0.46,Oklahoma St.,2023
270,-8.54,63.3,-.103,+7.93,+0.86,California,2023
43,+14.11,68.3,-.080,+4.97,-4.02,Stanford,2020
301,-11.43,67.8,-.094,-8.07,-3.01,Fairfield,2019
131,+3.43,67.7,-.002,+2.05,+1.56,Mercer,2021
316,-14.19,67.6,-.041,-4.09,+10.52,Rider,2021
178,-0.78,67.7,+.030,-5.67,-0.54,Iona,2021
291,-11.69,76.8,+.073,-2.62,+7.19,Coppin St.,2021
242,-5.73,69.6,-.076,+0.89,+2.06,Southern Utah,2024
10,+24.53,69.8,-.004,+11.92,-2.33,Illinois,2024
181,-1.14,68.1,-.098,-1.50,-0.22,Florida Atlantic,2021
173,-0.17,66.2,-.177,-5.03,-3.47,Murray St.,2021
148,+1.22,68.3,+.180,-4.62,-0.70,UNC Asheville,2023
347,-17.15,67.8,+.005,-8.32,-3.76,Eastern Illinois,2023
230,-4.78,69.2,-.066,+2.52,-0.13,Indiana St.,2022
268,-9.83,66.4,+.056,-6.27,-4.42,New Hampshire,2021
143,+2.70,68.6,-.092,+8.84,-13.51,Temple,2021
63,+12.31,68.6,+.059,+5.66,+5.47,VCU,2022
214,-3.22,63.6,+.015,+6.59,-7.14,Oregon St.,2023
127,+4.39,65.9,+.025,+3.38,+6.31,Wofford,2021
4,+27.28,72.6,+.057,+11.07,+10.46,Alabama,2023
324,-15.26,66.2,+.130,-7.28,+22.79,Sacred Heart,2021
41,+16.95,68.3,-.004,+14.72,+8.88,Florida,2021
300,-10.93,65.8,-.057,-3.90,-6.69,Idaho,2023
51,+14.89,68.9,+.128,+6.83,+1.78,Utah St.,2024
147,+1.47,65.5,+.026,+14.05,-1.47,Kansas St.,2021
268,-8.40,67.7,+.005,-2.17,+1.34,Louisiana Monroe,2022
171,-0.27,66.5,-.066,+2.79,-6.08,Tulsa,2022
198,-2.82,67.9,+.058,-1.59,+1.67,Monmouth,2024
58,+13.63,65.6,+.030,+1.80,+4.03,UC Santa Barbara,2021
343,-18.87,70.4,-.001,-5.93,+1.82,LIU,2024
224,-4.66,67.4,-.087,+0.57,+0.57,Pepperdine,2024
17,+21.81,65.1,-.099,+12.84,-4.88,Texas Tech,2021
4,+27.28,72.6,+.057,+11.07,+10.46,Alabama,2023
8,+25.10,66.1,-.025,+15.43,+3.82,Colorado,2021
156,+0.89,62.1,-.021,-1.48,+1.21,Missouri St.,2023
52,+14.84,68.5,+.023,+0.17,-1.67,Grand Canyon,2024
23,+17.99,64.2,-.023,+8.94,-3.90,Maryland,2023
188,-2.41,68.8,-.027,+1.70,-5.96,Fordham,2024
97,+8.64,68.3,-.068,+10.58,-4.78,Pittsburgh,2021
155,+0.74,67.9,-.016,+6.22,-6.89,East Carolina,2021
316,-13.60,69.2,+.025,-3.56,+0.31,Eastern Michigan,2022
144,+1.94,68.5,-.009,+11.87,+2.81,West Virginia,2024
65,+11.94,66.1,+.056,+4.10,-1.05,Wyoming,2022
230,-5.10,63.7,+.070,-3.05,+1.99,Green Bay,2024
81,+10.29,66.6,+.084,+8.70,+1.98,Vanderbilt,2023
112,+4.90,68.6,-.033,-1.24,-1.29,Western Kentucky,2022
57,+13.78,69.2,+.022,+16.46,+9.76,Stanford,2021
187,-2.37,64.7,-.112,-0.08,-1.87,Loyola Marymount,2024
300,-11.54,66.0,+.068,-2.97,+3.87,Niagara,2020
,,,,,,Detroit Mercy,2021
77,+11.22,69.4,-.103,+4.72,+1.09,BYU,2023
127,+4.22,70.8,-.002,+4.53,-8.19,Washington St.,2020
107,+5.92,69.1,+.037,+7.35,-0.70,Washington,2023
235,-5.51,72.4,+.033,-6.86,+7.68,LIU,2022
227,-6.17,67.8,-.094,+0.63,-6.36,George Washington,2021
294,-11.86,67.7,-.039,+3.60,-4.14,New Mexico,2021
349,-20.07,67.1,+.059,-8.18,-4.08,Holy Cross,2022
252,-7.84,67.6,-.041,-3.60,+8.54,Arkansas St.,2021
24,+17.94,68.8,+.027,+7.30,-2.67,Miami FL,2023
334,-15.50,67.1,+.036,-3.22,-2.04,Central Michigan,2023
300,-10.73,68.0,-.016,+2.66,-4.50,Valparaiso,2024
94,+7.61,67.0,+.053,+10.29,+2.04,Nebraska,2023
134,+3.12,67.6,+.034,-5.85,-4.56,Ohio,2022
78,+10.71,65.7,+.100,+4.94,+1.64,St. Bonaventure,2022
8,+26.47,67.2,+.002,+10.43,-7.05,Iowa St.,2024
55,+13.07,73.6,-.101,+6.71,-7.17,St. John's,2022
317,-12.80,69.1,-.011,-1.69,-0.77,Eastern Michigan,2023
345,-19.70,69.6,-.051,-5.36,+5.54,Fairleigh Dickinson,2022
42,+16.33,64.8,+.024,+7.91,-5.27,Washington St.,2024
54,+13.41,65.2,-.044,+12.75,+3.66,Oklahoma,2023
142,+2.73,68.1,+.046,+3.26,-4.89,George Mason,2021
1,+36.48,73.8,+.022,+11.35,+6.21,Gonzaga,2021
5,+25.96,72.2,+.048,+6.45,-0.78,Arizona,2022
234,-5.26,61.0,-.009,-0.62,+6.78,Jacksonville,2023
234,-5.43,66.3,+.101,-3.56,+9.64,Nicholls St.,2024
8,+25.10,66.1,-.025,+15.43,+3.82,Colorado,2021
45,+14.85,68.0,+.013,+7.60,+1.15,USC,2023
339,-17.54,63.9,-.038,-4.94,+1.54,Idaho St.,2022
245,-7.17,69.2,-.135,-2.41,+10.17,Portland St.,2021
111,+5.68,71.8,+.033,+2.47,+4.53,Southern Utah,2023
303,-12.51,67.3,-.053,-0.61,+8.17,Robert Morris,2021
19,+18.82,68.5,-.068,+12.45,+2.18,West Virginia,2023
23,+18.65,70.2,+.005,+12.28,+2.40,Iowa,2020
357,-25.72,64.7,-.000,-3.53,-2.12,Eastern Illinois,2022
348,-19.95,67.4,-.020,-5.68,-5.97,North Dakota,2022
81,+10.29,66.6,+.084,+8.70,+1.98,Vanderbilt,2023
330,-14.49,66.2,-.061,-5.37,-4.87,NJIT,2023
277,-8.46,65.1,+.148,-3.62,+3.06,Central Michigan,2024
6,+26.55,72.2,-.047,+11.12,+10.47,Arizona,2024
86,+9.85,72.5,+.026,+16.04,+9.16,Arizona St.,2021
83,+10.06,66.6,-.035,+9.02,-0.52,Maryland,2022
114,+5.33,68.8,-.043,-3.91,-4.51,High Point,2024
166,-0.39,69.1,+.010,-3.96,+2.21,Lipscomb,2024
267,-8.39,69.9,+.021,-5.40,-5.98,Ball St.,2022
91,+8.74,68.5,+.138,+11.77,-0.89,Indiana,2024
114,+5.33,64.4,+.049,-3.01,+5.54,Vermont,2023
292,-11.81,70.3,-.090,-0.33,-7.66,FIU,2021
118,+4.93,67.3,+.002,+3.07,-5.77,Syracuse,2023
354,-22.06,66.2,-.048,-5.75,+1.33,Maine,2022
144,+1.44,66.2,+.061,-1.15,-2.04,George Mason,2023
262,-7.89,62.0,+.084,+0.26,+5.66,Bellarmine,2023
216,-3.29,65.7,+.030,+8.56,-7.80,Minnesota,2023
53,+14.37,68.0,-.037,+5.58,-1.43,Saint Louis,2021
244,-6.41,71.8,-.036,-4.49,-3.79,Southeast Missouri St.,2022
112,+5.38,71.1,+.018,+1.95,+9.23,UT Arlington,2024
42,+14.76,67.5,+.052,+10.93,+3.91,Michigan St.,2022
165,+0.42,66.4,-.028,+2.99,+0.29,Louisiana Tech,2023
211,-4.64,63.9,+.064,-5.23,-1.81,Campbell,2021
254,-6.73,70.6,-.001,-0.01,-7.12,UTSA,2024
56,+13.21,64.7,-.110,+4.64,-0.58,UCF,2023
239,-5.57,67.8,+.048,-5.56,-5.50,Bowling Green,2024
86,+9.31,65.1,-.005,+9.71,-1.05,TCU,2020
110,+5.17,69.5,+.078,+5.82,-2.30,Washington,2022
25,+17.78,69.7,-.036,+10.71,-7.52,TCU,2023
184,-2.27,70.6,+.001,-1.13,-10.43,Tulsa,2024
256,-6.98,71.2,+.147,-0.25,-4.26,San Diego,2024
63,+12.73,67.1,-.080,+9.34,-7.27,Texas Tech,2023
69,+12.26,73.4,+.014,+11.04,-2.94,St. John's,2021
61,+12.60,68.6,-.027,+11.83,+2.05,Butler,2024
,,,,,,Kansas City,2023
202,-2.63,65.1,-.024,+0.32,-5.49,Valparaiso,2022
170,-0.04,66.4,+.090,+3.96,-4.46,Boston College,2023
242,-5.73,69.6,-.076,+0.89,+2.06,Southern Utah,2024
34,+18.62,71.5,-.005,+14.79,+8.20,North Carolina,2021
118,+4.93,67.3,+.002,+3.07,-5.77,Syracuse,2023
165,+0.42,66.4,-.028,+2.99,+0.29,Louisiana Tech,2023
272,-8.15,67.4,+.021,-6.28,-3.99,Niagara,2024
315,-13.03,67.0,+.044,+0.48,+6.55,Charleston Southern,2024
9,+25.10,67.4,+.029,+11.39,+4.85,Tennessee,2022
180,-0.73,67.3,+.036,+0.58,-8.84,East Carolina,2023
339,-17.84,65.9,-.009,-1.06,-1.55,Cal Poly,2024
193,-2.57,65.6,+.060,+1.16,+3.75,Wofford,2024
32,+16.79,64.9,-.047,+8.82,+6.92,Florida,2020
182,-1.12,69.1,+.162,-0.91,-3.97,Samford,2022
230,-4.78,69.2,-.066,+2.52,-0.13,Indiana St.,2022
191,-1.36,69.2,-.007,-1.97,-5.34,Saint Joseph's,2023
143,+2.70,68.6,-.092,+8.84,-13.51,Temple,2021
123,+4.04,68.4,+.131,-1.05,+4.64,Kennesaw St.,2023
70,+11.86,68.7,-.066,+7.91,+3.06,Colorado,2023
63,+12.42,69.7,+.093,-3.41,-6.82,James Madison,2024
15,+22.12,69.9,+.002,+13.48,+4.42,Florida St.,2021
264,-8.09,69.2,+.013,-3.10,+3.25,Lipscomb,2022
200,-2.94,64.8,-.109,-1.95,-2.65,Jacksonville St.,2024
129,+3.43,68.1,+.001,-2.07,-4.40,Duquesne,2023
321,-13.99,65.0,-.019,-3.95,-2.31,Idaho,2024
255,-6.92,65.6,-.111,-0.15,-0.34,The Citadel,2024
237,-6.62,61.6,-.004,-6.45,+11.14,Mount St. Mary's,2021
186,-1.17,64.3,+.026,-5.96,+7.52,Radford,2020
235,-5.51,72.4,+.033,-6.86,+7.68,LIU,2022
46,+14.69,67.4,-.020,+11.32,+0.46,Oklahoma St.,2023
144,+2.27,73.5,-.035,-0.75,+1.38,Charleston,2022
63,+12.42,69.7,+.093,-3.41,-6.82,James Madison,2024
40,+15.39,66.7,-.018,+7.60,-8.75,Providence,2023
55,+13.07,73.6,-.101,+6.71,-7.17,St. John's,2022
95,+8.04,68.8,+.039,-3.93,+2.05,Toledo,2022
260,-8.34,71.2,+.009,+5.48,+4.70,Saint Joseph's,2020
22,+18.55,64.8,-.038,+7.39,-3.58,Connecticut,2022
184,-1.10,68.3,-.065,-2.92,+0.79,Chattanooga,2023
86,+9.36,66.9,+.095,+8.78,-1.54,Mississippi,2024
286,-9.56,69.5,-.066,-4.30,-6.10,Bowling Green,2023
132,+3.28,63.6,-.024,+1.53,+3.80,Cal St. Bakersfield,2021
326,-15.46,65.7,-.057,-6.62,-10.52,Presbyterian,2021
6,+27.58,67.0,+.001,+16.27,+6.28,USC,2021
334,-15.50,67.1,+.036,-3.22,-2.04,Central Michigan,2023
171,-0.81,66.6,-.083,-2.12,+3.45,Kent St.,2024
56,+14.17,71.2,-.060,+13.22,+4.87,Xavier,2024
237,-5.61,63.2,+.148,-5.80,+4.31,Morehead St.,2023
144,+2.27,73.5,-.035,-0.75,+1.38,Charleston,2022
266,-9.69,66.1,+.082,-7.36,-13.45,Marist,2021
183,-1.01,69.5,-.048,+5.94,+3.48,SMU,2023
230,-5.10,63.7,+.070,-3.05,+1.99,Green Bay,2024
21,+20.61,65.5,-.068,+12.99,-1.27,Connecticut,2021
39,+17.06,67.1,-.025,+14.29,+1.93,Oklahoma,2021
354,-19.57,66.6,+.005,-2.63,-2.16,VMI,2023
218,-4.31,68.0,-.019,-1.05,+0.23,Georgia St.,2024
284,-9.36,64.1,+.050,-6.00,-5.02,New Hampshire,2023
146,+1.87,65.9,-.086,+5.85,+6.06,Bradley,2021
172,-0.85,71.4,+.060,-7.03,-7.27,Quinnipiac,2024
125,+4.28,65.7,-.080,+4.21,+0.94,Davidson,2024
74,+11.48,69.3,-.077,+8.90,+5.34,Florida,2023
87,+9.69,65.5,+.006,+8.46,+4.29,Dayton,2021
68,+12.04,68.1,+.002,+2.39,-5.75,Clemson,2023
363,-29.52,72.4,-.024,-8.20,+5.79,LIU,2023
304,-12.55,69.1,-.047,-2.51,-99.00,Holy Cross,2021
212,-2.90,70.5,+.036,-0.55,-1.06,Massachusetts,2023
20,+18.75,67.2,+.033,+10.44,+1.39,Illinois,2022
84,+9.82,69.0,+.034,+10.47,+0.42,Georgia,2024
190,-1.47,64.3,-.044,-2.23,-1.26,Niagara,2022
100,+6.51,70.3,-.107,-5.06,-7.14,Indiana St.,2023
100,+6.51,70.3,-.107,-5.06,-7.14,Indiana St.,2023
189,-2.35,65.7,+.009,+2.56,+19.82,Montana,2021
159,+0.71,70.4,-.028,-2.46,-1.17,UC Davis,2023
97,+6.95,65.2,-.055,+7.73,-5.59,Notre Dame,2019
209,-3.94,66.2,+.035,-0.68,-2.40,Mercer,2024
39,+15.13,66.1,-.004,+9.40,+0.17,Syracuse,2019
123,+4.37,65.7,+.052,+1.24,-0.71,St. Bonaventure,2020
355,-22.53,70.8,-.100,-6.26,+4.98,Mississippi Valley St.,2022
92,+8.58,68.3,-.063,+0.59,-5.40,Massachusetts,2024
63,+12.73,67.1,-.080,+9.34,-7.27,Texas Tech,2023
290,-11.43,71.5,-.010,-0.67,-0.24,Western Illinois,2021
35,+15.56,70.6,-.001,+4.30,-9.39,Wake Forest,2022
73,+11.14,61.8,-.052,+1.32,-4.07,Fresno St.,2022
276,-9.03,65.9,+.030,-0.75,+0.72,UC San Diego,2023
49,+14.11,65.9,-.120,+11.18,-2.53,Ohio St.,2023
121,+4.64,68.6,-.003,+8.94,+0.57,California,2024
80,+10.51,66.6,-.066,+5.17,-4.12,Virginia Tech,2023
274,-8.72,70.6,+.109,-6.20,+1.83,Southeastern Louisiana,2022
225,-4.24,67.6,+.040,-1.26,-2.28,La Salle,2023
46,+15.34,68.6,-.037,+5.64,+8.20,Utah St.,2021
122,+3.86,66.2,-.121,+6.09,-1.26,Utah,2022
297,-11.08,70.9,+.080,+0.81,+7.78,Long Beach St.,2020
249,-6.25,69.2,-.118,-6.42,-5.44,Mount St. Mary's,2024
142,+2.73,68.1,+.046,+3.26,-4.89,George Mason,2021
33,+18.95,72.4,+.038,+15.52,+5.81,Oklahoma St.,2021
25,+17.78,69.7,-.036,+10.71,-7.52,TCU,2023
312,-13.27,68.5,-.066,-5.49,+13.07,St. Francis PA,2021
102,+8.44,67.0,+.005,-1.59,-12.09,UAB,2021
118,+5.40,71.6,-.057,+3.71,+0.22,Massachusetts,2021
137,+3.01,65.6,-.020,+10.34,+2.07,Missouri,2022
127,+3.59,67.0,+.001,+7.52,+1.52,Louisville,2022
75,+10.69,65.6,-.011,+5.27,+0.34,VCU,2024
255,-7.07,67.1,-.016,-0.98,-2.72,Rhode Island,2023
61,+12.82,63.6,+.005,+10.57,+0.73,Wisconsin,2023
192,-2.50,66.7,-.021,+9.93,-7.21,Georgetown,2024
72,+11.76,62.7,-.018,+6.35,+6.16,North Texas,2021
42,+16.33,64.8,+.024,+7.91,-5.27,Washington St.,2024
308,-11.32,62.9,+.055,-5.99,-7.57,Saint Peter's,2023
145,+1.42,68.2,-.067,+0.54,-7.12,South Florida,2023
38,+16.69,70.9,+.032,+3.07,-4.40,Indiana St.,2024
325,-14.89,67.5,-.093,-5.47,+2.72,Northwestern St.,2024
268,-8.54,66.7,-.045,-3.19,-2.19,Miami OH,2023
175,-0.48,70.1,-.110,+8.39,-1.94,Georgetown,2022
178,-0.78,67.7,+.030,-5.67,-0.54,Iona,2021
50,+13.78,67.2,+.086,+9.11,-0.67,Creighton,2022
122,+4.58,66.0,+.008,-1.43,+6.16,Akron,2024
127,+4.22,70.8,-.002,+4.53,-8.19,Washington St.,2020
344,-21.34,68.3,-.042,-3.21,+0.04,Holy Cross,2020
318,-13.77,67.5,-.001,-1.74,+2.93,Central Michigan,2022
4,+27.28,72.6,+.057,+11.07,+10.46,Alabama,2023
114,+5.56,66.7,+.029,+8.33,+2.26,Utah,2020
60,+12.63,66.8,-.133,+4.59,+3.30,Utah St.,2022
147,+1.25,63.0,-.057,+1.41,-10.69,Air Force,2023
37,+17.50,67.3,-.005,+12.70,-0.96,Georgia Tech,2021
230,-5.38,70.2,-.032,+4.48,+1.42,San Diego,2020
128,+3.99,65.4,-.063,+3.87,+4.67,East Tennessee St.,2021
123,+3.84,69.1,+.030,-1.88,+3.09,Stephen F. Austin,2022
